"player's name","total points","total rebounds","assists","steals","blocks","turnovers","games played","salary","missed field goals","missed free throws","efficiency index"
"Robert Sacre",3.48,2.88,0.56,0.16,0.4,-0.48,25,981348,-1.76,-0.52,3.60377515711853
"Roy Hibbert",5.93827160493827,4.91358024691358,1.17283950617284,0.395061728395062,1.35802469135802,-0.938271604938272,81,15500000,-2.82716049382716,-0.345679012345679,6.30835017560482
"Tarik Black",3.41025641025641,4.02564102564103,0.41025641025641,0.358974358974359,0.461538461538462,-0.564102564102564,39,845059,-1.20512820512821,-0.666666666666667,4.20632438254773
"Chris Andersen",4.6,4.45,0.45,0.7,0.5,-0.35,20,5e+06,-1.4,-0.5,5.36818724394635
"Marc Gasol",16.5576923076923,6.96153846153846,3.76923076923077,0.961538461538462,1.34615384615385,-2.26923076923077,52,19700000,-7.28846153846154,-0.807692307692308,14.6844705877587
"Ryan Hollins",3.625,2.71875,0.3125,0.1875,0.625,-0.65625,32,593056,-0.84375,-0.5,3.90753121826761
"Amar'e Stoudemire",5.76923076923077,4.26923076923077,0.519230769230769,0.346153846153846,0.788461538461538,-0.903846153846154,52,1499187,-1.84615384615385,-0.326923076923077,6.08198712248238
"Hassan Whiteside",14.2465753424658,11.8493150684932,0.410958904109589,0.602739726027397,3.68493150684932,-1.87671232876712,73,981348,-3.68493150684932,-1.57534246575342,15.8606368311009
"Greg Monroe",15.3164556962025,8.81012658227848,2.25316455696203,0.911392405063291,0.848101265822785,-1.63291139240506,79,16400000,-5.69620253164557,-1.0126582278481,14.8398830212565
"John Henson",6.96491228070175,3.87719298245614,0.947368421052632,0.315789473684211,1.91228070175439,-1.12280701754386,57,2943221,-2.2280701754386,-0.842105263157895,6.82257448402374
"Miles Plumlee",5.14754098360656,3.80327868852459,0.262295081967213,0.344262295081967,0.819672131147541,-0.655737704918033,61,2109294,-1.52459016393443,-0.409836065573771,5.45556350282518
"Gorgui Dieng",10.0853658536585,7.13414634146341,1.74390243902439,1.14634146341463,1.17073170731707,-1.70731707317073,82,1474440,-3.30487804878049,-0.524390243902439,10.5445122322477
"Karl-Anthony Towns",18.3292682926829,10.4512195121951,1.96341463414634,0.707317073170732,1.68292682926829,-2.23170731707317,82,5703600,-6.4390243902439,-0.634146341463415,17.8104673409843
"Nikola Pekovic",4.5,1.75,0.916666666666667,0.0833333333333333,0,-0.75,12,12100000,-2.58333333333333,-0.333333333333333,3.67775338660937
"Alexis Ajinca",5.96610169491525,4.55932203389831,0.525423728813559,0.322033898305085,0.610169491525424,-0.915254237288136,59,4300000,-2.79661016949153,-0.169491525423729,6.0817571683389
"Kendrick Perkins",2.45945945945946,3.45945945945946,0.837837837837838,0.297297297297297,0.297297297297297,-1.10810810810811,37,1499200,-0.945945945945946,-0.378378378378378,3.25239857093005
"Omer Asik",3.95588235294118,6.08823529411765,0.382352941176471,0.308823529411765,0.338235294117647,-0.882352941176471,68,1.1e+07,-1.33823529411765,-0.75,5.48520150307305
"Kevin Seraphin",3.89583333333333,2.625,0.979166666666667,0.166666666666667,0.75,-0.895833333333333,48,2800000,-2.52083333333333,-0.0833333333333333,3.65896766170738
"Robin Lopez",10.2682926829268,7.34146341463415,1.39024390243902,0.195121951219512,1.57317073170732,-1.6219512195122,82,1.3e+07,-3.71951219512195,-0.402439024390244,10.6307996584959
"Enes Kanter",12.6585365853659,8.09756097560976,0.402439024390244,0.317073170731707,0.402439024390244,-1.40243902439024,82,16400000,-3.71951219512195,-0.621951219512195,12.7624480650866
"Nazr Mohammed",1.6,0.8,0,0,0,-0.6,5,352750,-0.4,0,1.48998571346877
"Steven Adams",7.95,6.6625,0.775,0.525,1.1125,-1.05,80,2279040,-2.0625,-1.025,8.85807565167231
"Dewayne Dedmon",4.39655172413793,3.93103448275862,0.224137931034483,0.379310344827586,0.793103448275862,-0.551724137931034,58,947278,-1.3448275862069,-0.327586206896552,4.96443643847897
"Jason Smith",7.18421052631579,2.88157894736842,0.815789473684211,0.434210526315789,0.855263157894737,-0.75,76,4300000,-3.40789473684211,-0.171052631578947,6.20905327738341
"Nikola Vucevic",18.1692307692308,8.86153846153846,2.75384615384615,0.815384615384615,1.07692307692308,-1.89230769230769,65,11250000,-7.89230769230769,-0.569230769230769,16.6034967378373
"Elton Brand",4.11764705882353,3.70588235294118,1.05882352941176,0.529411764705882,0.470588235294118,-0.647058823529412,17,890693,-2.41176470588235,-0.0588235294117647,4.38868646139047
"Jahlil Okafor",17.5094339622642,7.0377358490566,1.22641509433962,0.415094339622642,1.15094339622642,-2.33962264150943,53,4582680,-7.24528301886792,-1.15094339622642,15.188761699976
"Nerlens Noel",11.1492537313433,8.08955223880597,1.82089552238806,1.76119402985075,1.49253731343284,-2.35820895522388,67,3457800,-4.19402985074627,-1.38805970149254,11.4918582574924
"Alex Len",9.01282051282051,7.61538461538461,1.24358974358974,0.487179487179487,0.794871794871795,-1.85897435897436,78,3807120,-4.61538461538461,-0.833333333333333,9.3352789290953
"Tyson Chandler",7.15151515151515,8.72727272727273,0.96969696969697,0.545454545454545,0.666666666666667,-1.40909090909091,66,1.3e+07,-1.98484848484848,-0.984848484848485,9.10947918085088
"Chris Kaman",2.75,1.5,0.6875,0.0625,0.0625,-0.5,16,5e+06,-1.4375,0,2.51369387542161
"Mason Plumlee",9.13414634146342,7.65853658536585,2.75609756097561,0.829268292682927,1.03658536585366,-1.8780487804878,82,1415520,-3.04878048780488,-1.46341463414634,10.0606552083379
"DeMarcus Cousins",26.8923076923077,11.4923076923077,3.29230769230769,1.55384615384615,1.41538461538462,-3.83076923076923,65,14728844,-11.2461538461538,-2.87692307692308,23.6366176796697
"Kosta Koufos",6.78205128205128,5.42307692307692,0.423076923076923,0.512820512820513,0.897435897435897,-0.615384615384615,78,7500000,-2.66666666666667,-0.602564102564103,7.18755309523575
"Willie Cauley-Stein",7.01515151515152,5.33333333333333,0.560606060606061,0.727272727272727,1,-0.696969696969697,66,3398280,-2.24242424242424,-0.666666666666667,7.48487726286284
"Boban Marjanovic",5.5,3.59259259259259,0.388888888888889,0.222222222222222,0.425925925925926,-0.537037037037037,54,1200000,-1.27777777777778,-0.5,5.71146844646631
"Matt Bonner",2.53333333333333,0.9,0.3,0.2,0.0333333333333333,-0.1,30,1499187,-0.933333333333333,-0.0333333333333333,2.22332272593741
"Tim Duncan",8.55737704918033,7.32786885245902,2.67213114754098,0.770491803278688,1.27868852459016,-1.47540983606557,61,5e+06,-3.70491803278689,-0.639344262295082,9.3514849656799
"Bismack Biyombo",5.53658536585366,7.98780487804878,0.353658536585366,0.231707317073171,1.6219512195122,-0.865853658536585,82,3e+06,-1.60975609756098,-1.02439024390244,7.60719627635232
